38.8469,-120.1404694,SM446
38.85425833,-120.1311,SM448
38.86766944,-120.0635556,CAS209215
38.8765596,-120.1371119,SM300
38.912386,-119.969824,MVZ100319
38.9225,-121.0388333,MVZ175440
38.9225,-121.0388333,MVZ175439
38.95926666,-120.2242333,SM444
39.021935,-120.735572,CAS205859
39.037,-120.9075,MVZ174531
39.0391,-120.8995,MVZ223333
39.1014,-120.4347667,CAS206377
39.10473333,-120.4577667,CAS206378
39.11,-120,MVZ32390
39.11,-120,MVZ32391
39.137763,-120.409073,CAS205862
39.14319,-120.77988,CAS205873
39.1758333,-120.2491667,MVZ71849
39.1758333,-120.2491667,MVZ71850
39.1758333,-120.2491667,MVZ71851
39.1758333,-120.2491667,MVZ71852
39.1758333,-120.2491667,MVZ71853
39.1758333,-120.2491667,MVZ71854
39.1758333,-120.2491667,MVZ71855
39.17949167,-120.6840694,CAS209953
39.18573,-120.49283,CAS206392
39.18641667,-120.4750833,CAS206918
39.1885,-120.2471667,MVZ71835
39.1885,-120.2471667,MVZ71836
39.1885,-120.2471667,MVZ71837
39.1885,-120.2471667,MVZ71838
39.1885,-120.2471667,MVZ71839
39.1885,-120.2471667,MVZ71840
39.1885,-120.2471667,MVZ71841
39.1905,-120.2448333,MVZ71845
39.1905,-120.2448333,MVZ71846
39.1905,-120.2448333,MVZ71847
39.1905,-120.2448333,MVZ71848
39.192,-120.2418333,MVZ71833
39.192,-120.2418333,MVZ71834
39.1958333,-120.2376667,MVZ71830
39.1958333,-120.2376667,MVZ71831
39.1958333,-120.2376667,MVZ71832
39.2041667,-120.217,MVZ71842
39.2041667,-120.217,MVZ71843
39.2041667,-120.217,MVZ71844
39.25139,-119.97194,SM194
39.28568,-119.88472,MVZ21423
39.31400833,-120.3366972,CAS163071
39.3143333,-120.5501667,SM139
39.324275,-120.3839222,CASSUA18325
39.324275,-120.3839222,CASSUA18326
39.324275,-120.3839222,CASSUA18327
39.324275,-120.3839222,CASSUA18328
39.324275,-120.3839222,CASSUA18329
39.324275,-120.3839222,CASSUA18330
39.324275,-120.3839222,CASSUA18331
39.324275,-120.3839222,CASSUA18332
39.324275,-120.3839222,CASSUA18333
39.324275,-120.3839222,CASSUA18334
